section_id,student_id,midterm_grade,final_grade
564,498,NULL,NULL
565,499,NULL,NULL
566,499,NULL,NULL
567,499,NULL,NULL
568,500,NULL,NULL
569,500,NULL,NULL
570,500,NULL,NULL
571,501,NULL,NULL
572,501,NULL,NULL
573,501,NULL,NULL
574,502,NULL,NULL
575,502,NULL,NULL
576,502,NULL,NULL
577,503,NULL,NULL
578,503,NULL,NULL
579,503,NULL,NULL
580,504,NULL,NULL
581,504,NULL,NULL
582,504,NULL,NULL
583,505,NULL,NULL
584,505,NULL,NULL
585,505,NULL,NULL
586,506,NULL,NULL
587,506,NULL,NULL
588,506,NULL,NULL
589,507,NULL,NULL
590,507,NULL,NULL
591,507,NULL,NULL
592,508,NULL,NULL
593,508,NULL,NULL
594,508,NULL,NULL
595,509,NULL,NULL
596,509,NULL,NULL
597,509,NULL,NULL
598,510,NULL,NULL
599,510,NULL,NULL
600,510,NULL,NULL
601,511,NULL,NULL
602,511,NULL,NULL
603,511,NULL,NULL
604,512,NULL,NULL
605,512,NULL,NULL
606,512,NULL,NULL
607,513,NULL,NULL
608,513,NULL,NULL
609,513,NULL,NULL
610,514,NULL,NULL
611,514,NULL,NULL
612,514,NULL,NULL
613,515,NULL,NULL
614,515,NULL,NULL
615,515,NULL,NULL
616,516,NULL,NULL
617,516,NULL,NULL
618,516,NULL,NULL
619,517,NULL,NULL
620,517,NULL,NULL
621,517,NULL,NULL
622,518,NULL,NULL
623,518,NULL,NULL
624,518,NULL,NULL
625,519,NULL,NULL
626,519,NULL,NULL
627,519,NULL,NULL
628,520,NULL,NULL
629,520,NULL,NULL
630,520,NULL,NULL
16,521,NULL,NULL
17,521,NULL,NULL
18,521,NULL,NULL
19,522,NULL,NULL
20,522,NULL,NULL
21,522,NULL,NULL
22,523,NULL,NULL
23,523,NULL,NULL
24,523,NULL,NULL
25,524,NULL,NULL
26,524,NULL,NULL
27,524,NULL,NULL
28,525,NULL,NULL
29,525,NULL,NULL
30,525,NULL,NULL
31,526,NULL,NULL
32,526,NULL,NULL
33,526,NULL,NULL
34,527,NULL,NULL
35,527,NULL,NULL
36,527,NULL,NULL
37,528,NULL,NULL
38,528,NULL,NULL
39,528,NULL,NULL
40,529,NULL,NULL
41,529,NULL,NULL
42,529,NULL,NULL
43,530,NULL,NULL
44,530,NULL,NULL
45,530,NULL,NULL
46,531,NULL,NULL
47,531,NULL,NULL
48,531,NULL,NULL
49,532,NULL,NULL
50,532,NULL,NULL
51,532,NULL,NULL
52,533,NULL,NULL
53,533,NULL,NULL
54,533,NULL,NULL
55,534,NULL,NULL
56,534,NULL,NULL
57,534,NULL,NULL
58,535,NULL,NULL
59,535,NULL,NULL
60,535,NULL,NULL
61,536,NULL,NULL
62,536,NULL,NULL
63,536,NULL,NULL
64,537,NULL,NULL
65,537,NULL,NULL
66,537,NULL,NULL
67,538,NULL,NULL
68,538,NULL,NULL
69,538,NULL,NULL
70,539,NULL,NULL
71,539,NULL,NULL
72,539,NULL,NULL
73,540,NULL,NULL
74,540,NULL,NULL
75,540,NULL,NULL
76,541,NULL,NULL
77,541,NULL,NULL
78,541,NULL,NULL
79,542,NULL,NULL
80,542,NULL,NULL
81,542,NULL,NULL
82,543,NULL,NULL
83,543,NULL,NULL
84,543,NULL,NULL
85,544,NULL,NULL
86,544,NULL,NULL
87,544,NULL,NULL
88,545,NULL,NULL
89,545,NULL,NULL
90,545,NULL,NULL
91,546,NULL,NULL
92,546,NULL,NULL
93,546,NULL,NULL
94,547,NULL,NULL
95,547,NULL,NULL
96,547,NULL,NULL
97,548,NULL,NULL
98,548,NULL,NULL
99,548,NULL,NULL
100,549,NULL,NULL
101,549,NULL,NULL
102,549,NULL,NULL
103,550,NULL,NULL
104,550,NULL,NULL
105,550,NULL,NULL
106,551,NULL,NULL
107,551,NULL,NULL
108,551,NULL,NULL
109,552,NULL,NULL
110,552,NULL,NULL
111,552,NULL,NULL
112,553,NULL,NULL
113,553,NULL,NULL
114,553,NULL,NULL
115,554,NULL,NULL
116,554,NULL,NULL
117,554,NULL,NULL
118,555,NULL,NULL
119,555,NULL,NULL
120,555,NULL,NULL
121,556,NULL,NULL
122,556,NULL,NULL
123,556,NULL,NULL
124,557,NULL,NULL
125,557,NULL,NULL
126,557,NULL,NULL
127,558,NULL,NULL
128,558,NULL,NULL
129,558,NULL,NULL
130,559,NULL,NULL
131,559,NULL,NULL
132,559,NULL,NULL
133,560,NULL,NULL
134,560,NULL,NULL
135,560,NULL,NULL
136,561,NULL,NULL
137,561,NULL,NULL
138,561,NULL,NULL
139,562,NULL,NULL
140,562,NULL,NULL
141,562,NULL,NULL
142,563,NULL,NULL
143,563,NULL,NULL
144,563,NULL,NULL
145,564,NULL,NULL
146,564,NULL,NULL
147,564,NULL,NULL
148,565,NULL,NULL
149,565,NULL,NULL
150,565,NULL,NULL
151,566,NULL,NULL
152,566,NULL,NULL
153,566,NULL,NULL
154,567,NULL,NULL
155,567,NULL,NULL
156,567,NULL,NULL
157,568,NULL,NULL
158,568,NULL,NULL
159,568,NULL,NULL
160,569,NULL,NULL
161,569,NULL,NULL
162,569,NULL,NULL
163,570,NULL,NULL
164,570,NULL,NULL
165,570,NULL,NULL
166,571,NULL,NULL
167,571,NULL,NULL
168,571,NULL,NULL
169,572,NULL,NULL
170,572,NULL,NULL
171,572,NULL,NULL
172,573,NULL,NULL
173,573,NULL,NULL
174,573,NULL,NULL
175,574,NULL,NULL
176,574,NULL,NULL
177,574,NULL,NULL
178,575,NULL,NULL
179,575,NULL,NULL
180,575,NULL,NULL
181,576,NULL,NULL
182,576,NULL,NULL
183,576,NULL,NULL
184,577,NULL,NULL
185,577,NULL,NULL
186,577,NULL,NULL
187,578,NULL,NULL
188,578,NULL,NULL
189,578,NULL,NULL
190,579,NULL,NULL
191,579,NULL,NULL
192,579,NULL,NULL
193,580,NULL,NULL
194,580,NULL,NULL
195,580,NULL,NULL
196,581,NULL,NULL
197,581,NULL,NULL
198,581,NULL,NULL
199,582,NULL,NULL
200,582,NULL,NULL
201,582,NULL,NULL
202,583,NULL,NULL
203,583,NULL,NULL
204,583,NULL,NULL
205,584,NULL,NULL
206,584,NULL,NULL
207,584,NULL,NULL
208,585,NULL,NULL
209,585,NULL,NULL
210,585,NULL,NULL
211,586,NULL,NULL
212,586,NULL,NULL
213,586,NULL,NULL
214,587,NULL,NULL
215,587,NULL,NULL
216,587,NULL,NULL
217,588,NULL,NULL
218,588,NULL,NULL
219,588,NULL,NULL
220,589,NULL,NULL
221,589,NULL,NULL
222,589,NULL,NULL
223,590,NULL,NULL
224,590,NULL,NULL
225,590,NULL,NULL
226,591,NULL,NULL
227,591,NULL,NULL
228,591,NULL,NULL
229,592,NULL,NULL
230,592,NULL,NULL
231,592,NULL,NULL
232,593,NULL,NULL
233,593,NULL,NULL
234,593,NULL,NULL
235,594,NULL,NULL
236,594,NULL,NULL
237,594,NULL,NULL
238,595,NULL,NULL
239,595,NULL,NULL
240,595,NULL,NULL
241,596,NULL,NULL
242,596,NULL,NULL
243,596,NULL,NULL
244,597,NULL,NULL
245,597,NULL,NULL
246,597,NULL,NULL
247,598,NULL,NULL
248,598,NULL,NULL
249,598,NULL,NULL
250,599,NULL,NULL
251,599,NULL,NULL
252,599,NULL,NULL
253,600,NULL,NULL
254,600,NULL,NULL
255,600,NULL,NULL
256,601,NULL,NULL
257,601,NULL,NULL
258,601,NULL,NULL
259,602,NULL,NULL
260,602,NULL,NULL
261,602,NULL,NULL
262,603,NULL,NULL
263,603,NULL,NULL
264,603,NULL,NULL
265,604,NULL,NULL
266,604,NULL,NULL
267,604,NULL,NULL
268,605,NULL,NULL
269,605,NULL,NULL
270,605,NULL,NULL
271,606,NULL,NULL
272,606,NULL,NULL
273,606,NULL,NULL
274,607,NULL,NULL
275,607,NULL,NULL
276,607,NULL,NULL
277,608,NULL,NULL
278,608,NULL,NULL
279,608,NULL,NULL
280,609,NULL,NULL
281,609,NULL,NULL
282,609,NULL,NULL
283,610,NULL,NULL
284,610,NULL,NULL
285,610,NULL,NULL
286,611,NULL,NULL
287,611,NULL,NULL
288,611,NULL,NULL
289,612,NULL,NULL
290,612,NULL,NULL
291,612,NULL,NULL
292,613,NULL,NULL
293,613,NULL,NULL
294,613,NULL,NULL
295,614,NULL,NULL
296,614,NULL,NULL
297,614,NULL,NULL
298,615,NULL,NULL
299,615,NULL,NULL
300,615,NULL,NULL
301,616,NULL,NULL
302,616,NULL,NULL
303,616,NULL,NULL
304,617,NULL,NULL
305,617,NULL,NULL
306,617,NULL,NULL
307,618,NULL,NULL
308,618,NULL,NULL
309,618,NULL,NULL
310,619,NULL,NULL
311,619,NULL,NULL
312,619,NULL,NULL
313,620,NULL,NULL
314,620,NULL,NULL
315,620,NULL,NULL
316,621,NULL,NULL
317,621,NULL,NULL
318,621,NULL,NULL
319,622,NULL,NULL
320,622,NULL,NULL
321,622,NULL,NULL
322,623,NULL,NULL
323,623,NULL,NULL
324,623,NULL,NULL
325,624,NULL,NULL
326,624,NULL,NULL
327,624,NULL,NULL
328,625,NULL,NULL
329,625,NULL,NULL
330,625,NULL,NULL
331,626,NULL,NULL
332,626,NULL,NULL
333,626,NULL,NULL
334,627,NULL,NULL
335,627,NULL,NULL
336,627,NULL,NULL
337,628,NULL,NULL
338,628,NULL,NULL
339,628,NULL,NULL
340,629,NULL,NULL
341,629,NULL,NULL
342,629,NULL,NULL
343,630,NULL,NULL
344,630,NULL,NULL
345,630,NULL,NULL
346,631,NULL,NULL
347,631,NULL,NULL
348,631,NULL,NULL
349,632,NULL,NULL
350,632,NULL,NULL
351,632,NULL,NULL
352,633,NULL,NULL
353,633,NULL,NULL
354,633,NULL,NULL
355,634,NULL,NULL
356,634,NULL,NULL
357,634,NULL,NULL
358,635,NULL,NULL
359,635,NULL,NULL
360,635,NULL,NULL
361,636,NULL,NULL
362,636,NULL,NULL
363,636,NULL,NULL
364,637,NULL,NULL
365,637,NULL,NULL
366,637,NULL,NULL
367,638,NULL,NULL
368,638,NULL,NULL
369,638,NULL,NULL
370,639,NULL,NULL
371,639,NULL,NULL
372,639,NULL,NULL
373,640,NULL,NULL
374,640,NULL,NULL
375,640,NULL,NULL
376,641,NULL,NULL
377,641,NULL,NULL
378,641,NULL,NULL
379,642,NULL,NULL
380,642,NULL,NULL
381,642,NULL,NULL
382,643,NULL,NULL
383,643,NULL,NULL
384,643,NULL,NULL
385,644,NULL,NULL
386,644,NULL,NULL
387,644,NULL,NULL
388,645,NULL,NULL
389,645,NULL,NULL
390,645,NULL,NULL
391,646,NULL,NULL
392,646,NULL,NULL
393,646,NULL,NULL
394,647,NULL,NULL
395,647,NULL,NULL
396,647,NULL,NULL
397,648,NULL,NULL
398,648,NULL,NULL
399,648,NULL,NULL
400,649,NULL,NULL
401,649,NULL,NULL
402,649,NULL,NULL
403,650,NULL,NULL
404,650,NULL,NULL
405,650,NULL,NULL
406,651,NULL,NULL
407,651,NULL,NULL
408,651,NULL,NULL
409,652,NULL,NULL
410,652,NULL,NULL
411,652,NULL,NULL
412,653,NULL,NULL
413,653,NULL,NULL
414,653,NULL,NULL
415,654,NULL,NULL
416,654,NULL,NULL
417,654,NULL,NULL
418,655,NULL,NULL
419,655,NULL,NULL
420,655,NULL,NULL
421,656,NULL,NULL
422,656,NULL,NULL
423,656,NULL,NULL
424,657,NULL,NULL
425,657,NULL,NULL
426,657,NULL,NULL
427,658,NULL,NULL
428,658,NULL,NULL
429,658,NULL,NULL
430,659,NULL,NULL
431,659,NULL,NULL
432,659,NULL,NULL
433,660,NULL,NULL
434,660,NULL,NULL
435,660,NULL,NULL
436,661,NULL,NULL
437,661,NULL,NULL
438,661,NULL,NULL
439,662,NULL,NULL
440,662,NULL,NULL
441,662,NULL,NULL
442,663,NULL,NULL
443,663,NULL,NULL
444,663,NULL,NULL
445,664,NULL,NULL
446,664,NULL,NULL
447,664,NULL,NULL
448,665,NULL,NULL
449,665,NULL,NULL
450,665,NULL,NULL
451,666,NULL,NULL
452,666,NULL,NULL
453,666,NULL,NULL
454,667,NULL,NULL
455,667,NULL,NULL
456,667,NULL,NULL
457,668,NULL,NULL
458,668,NULL,NULL
459,668,NULL,NULL
460,669,NULL,NULL
461,669,NULL,NULL
462,669,NULL,NULL
463,670,NULL,NULL
464,670,NULL,NULL
465,670,NULL,NULL
466,671,NULL,NULL
467,671,NULL,NULL
468,671,NULL,NULL
469,672,NULL,NULL
470,672,NULL,NULL
471,672,NULL,NULL
472,673,NULL,NULL
473,673,NULL,NULL
474,673,NULL,NULL
475,674,NULL,NULL
476,674,NULL,NULL
477,674,NULL,NULL
478,675,NULL,NULL
479,675,NULL,NULL
480,675,NULL,NULL
481,676,NULL,NULL
482,676,NULL,NULL
483,676,NULL,NULL
484,677,NULL,NULL
485,677,NULL,NULL
486,677,NULL,NULL
487,678,NULL,NULL
488,678,NULL,NULL
489,678,NULL,NULL
490,679,NULL,NULL
491,679,NULL,NULL
492,679,NULL,NULL
493,680,NULL,NULL
494,680,NULL,NULL
495,680,NULL,NULL
496,681,NULL,NULL
497,681,NULL,NULL
498,681,NULL,NULL
499,682,NULL,NULL
500,682,NULL,NULL
501,682,NULL,NULL
502,683,NULL,NULL
503,683,NULL,NULL
504,683,NULL,NULL
505,684,NULL,NULL
506,684,NULL,NULL
507,684,NULL,NULL
508,685,NULL,NULL
509,685,NULL,NULL
510,685,NULL,NULL
511,686,NULL,NULL
512,686,NULL,NULL
513,686,NULL,NULL
514,687,NULL,NULL
515,687,NULL,NULL
516,687,NULL,NULL
517,688,NULL,NULL
518,688,NULL,NULL
519,688,NULL,NULL
520,689,NULL,NULL
521,689,NULL,NULL
522,689,NULL,NULL
523,690,NULL,NULL
524,690,NULL,NULL
525,690,NULL,NULL
526,691,NULL,NULL
527,691,NULL,NULL
528,691,NULL,NULL
529,692,NULL,NULL
530,692,NULL,NULL
531,692,NULL,NULL
532,693,NULL,NULL
533,693,NULL,NULL
534,693,NULL,NULL
535,694,NULL,NULL
536,694,NULL,NULL
537,694,NULL,NULL
538,695,NULL,NULL
539,695,NULL,NULL
540,695,NULL,NULL
541,696,NULL,NULL
542,696,NULL,NULL
543,696,NULL,NULL
544,697,NULL,NULL
545,697,NULL,NULL
546,697,NULL,NULL
547,698,NULL,NULL
548,698,NULL,NULL
549,698,NULL,NULL
550,699,NULL,NULL
551,699,NULL,NULL
552,699,NULL,NULL
553,700,NULL,NULL
554,700,NULL,NULL
555,700,NULL,NULL
556,701,NULL,NULL
557,701,NULL,NULL
558,701,NULL,NULL
559,702,NULL,NULL
560,702,NULL,NULL
561,702,NULL,NULL
562,703,NULL,NULL
563,703,NULL,NULL
564,703,NULL,NULL
565,704,NULL,NULL
566,704,NULL,NULL
567,704,NULL,NULL
568,705,NULL,NULL
569,705,NULL,NULL
570,705,NULL,NULL
571,706,NULL,NULL
572,706,NULL,NULL
573,706,NULL,NULL
574,707,NULL,NULL
575,707,NULL,NULL
576,707,NULL,NULL
577,708,NULL,NULL
578,708,NULL,NULL
579,708,NULL,NULL
580,709,NULL,NULL
581,709,NULL,NULL
582,709,NULL,NULL
583,710,NULL,NULL
584,710,NULL,NULL
585,710,NULL,NULL
586,711,NULL,NULL
587,711,NULL,NULL
588,711,NULL,NULL
589,712,NULL,NULL
590,712,NULL,NULL
591,712,NULL,NULL
592,713,NULL,NULL
593,713,NULL,NULL
594,713,NULL,NULL
595,714,NULL,NULL
596,714,NULL,NULL
597,714,NULL,NULL
598,715,NULL,NULL
599,715,NULL,NULL
600,715,NULL,NULL
601,716,NULL,NULL
602,716,NULL,NULL
603,716,NULL,NULL
604,717,NULL,NULL
605,717,NULL,NULL
606,717,NULL,NULL
607,718,NULL,NULL
608,718,NULL,NULL
609,718,NULL,NULL
610,719,NULL,NULL
611,719,NULL,NULL
612,719,NULL,NULL
613,720,NULL,NULL
614,720,NULL,NULL
615,720,NULL,NULL
616,721,NULL,NULL
617,721,NULL,NULL
618,721,NULL,NULL
619,722,NULL,NULL
620,722,NULL,NULL
621,722,NULL,NULL
622,723,NULL,NULL
623,723,NULL,NULL
624,723,NULL,NULL
625,724,NULL,NULL
626,724,NULL,NULL
627,724,NULL,NULL
628,725,NULL,NULL
629,725,NULL,NULL
630,725,NULL,NULL
16,726,NULL,NULL
17,726,NULL,NULL
18,726,NULL,NULL
19,727,NULL,NULL
20,727,NULL,NULL
21,727,NULL,NULL
22,728,NULL,NULL
23,728,NULL,NULL
24,728,NULL,NULL
25,729,NULL,NULL
26,729,NULL,NULL
27,729,NULL,NULL
28,730,NULL,NULL
29,730,NULL,NULL
30,730,NULL,NULL
31,731,NULL,NULL
32,731,NULL,NULL
33,731,NULL,NULL
34,732,NULL,NULL
35,732,NULL,NULL
36,732,NULL,NULL
37,733,NULL,NULL
38,733,NULL,NULL
39,733,NULL,NULL
40,734,NULL,NULL
41,734,NULL,NULL
42,734,NULL,NULL
43,735,NULL,NULL
44,735,NULL,NULL
45,735,NULL,NULL
46,736,NULL,NULL
47,736,NULL,NULL
48,736,NULL,NULL
49,737,NULL,NULL
50,737,NULL,NULL
51,737,NULL,NULL
52,738,NULL,NULL
53,738,NULL,NULL
54,738,NULL,NULL
55,739,NULL,NULL
56,739,NULL,NULL
57,739,NULL,NULL
58,740,NULL,NULL
59,740,NULL,NULL
60,740,NULL,NULL
61,741,NULL,NULL
62,741,NULL,NULL
63,741,NULL,NULL
64,742,NULL,NULL
65,742,NULL,NULL
66,742,NULL,NULL
67,743,NULL,NULL
68,743,NULL,NULL
69,743,NULL,NULL
70,744,NULL,NULL
71,744,NULL,NULL
72,744,NULL,NULL
73,745,NULL,NULL
74,745,NULL,NULL
75,745,NULL,NULL
76,746,NULL,NULL
77,746,NULL,NULL
78,746,NULL,NULL
79,747,NULL,NULL
80,747,NULL,NULL
81,747,NULL,NULL
82,748,NULL,NULL
83,748,NULL,NULL
84,748,NULL,NULL
85,749,NULL,NULL
86,749,NULL,NULL
87,749,NULL,NULL
88,750,NULL,NULL
89,750,NULL,NULL
90,750,NULL,NULL
91,751,NULL,NULL
92,751,NULL,NULL
93,751,NULL,NULL
94,752,NULL,NULL
95,752,NULL,NULL
96,752,NULL,NULL
97,753,NULL,NULL
98,753,NULL,NULL
99,753,NULL,NULL
100,754,NULL,NULL
101,754,NULL,NULL
102,754,NULL,NULL
103,755,NULL,NULL
104,755,NULL,NULL
105,755,NULL,NULL
106,756,NULL,NULL
107,756,NULL,NULL
108,756,NULL,NULL
109,757,NULL,NULL
110,757,NULL,NULL
111,757,NULL,NULL
112,758,NULL,NULL
113,758,NULL,NULL
114,758,NULL,NULL
115,759,NULL,NULL
116,759,NULL,NULL
117,759,NULL,NULL
118,760,NULL,NULL
119,760,NULL,NULL
120,760,NULL,NULL
121,761,NULL,NULL
122,761,NULL,NULL
123,761,NULL,NULL
124,762,NULL,NULL
125,762,NULL,NULL
126,762,NULL,NULL
127,763,NULL,NULL
128,763,NULL,NULL
129,763,NULL,NULL
130,764,NULL,NULL
131,764,NULL,NULL
132,764,NULL,NULL
133,765,NULL,NULL
134,765,NULL,NULL
135,765,NULL,NULL
136,766,NULL,NULL
137,766,NULL,NULL
138,766,NULL,NULL
139,767,NULL,NULL
140,767,NULL,NULL
141,767,NULL,NULL
142,768,NULL,NULL
143,768,NULL,NULL
144,768,NULL,NULL
145,769,NULL,NULL
146,769,NULL,NULL
147,769,NULL,NULL
148,770,NULL,NULL
149,770,NULL,NULL
150,770,NULL,NULL
151,771,NULL,NULL
152,771,NULL,NULL
153,771,NULL,NULL
154,772,NULL,NULL
155,772,NULL,NULL
156,772,NULL,NULL
157,773,NULL,NULL
158,773,NULL,NULL
159,773,NULL,NULL
160,774,NULL,NULL
161,774,NULL,NULL
162,774,NULL,NULL
163,775,NULL,NULL
164,775,NULL,NULL
165,775,NULL,NULL
166,776,NULL,NULL
167,776,NULL,NULL
168,776,NULL,NULL
169,777,NULL,NULL
170,777,NULL,NULL
171,777,NULL,NULL
172,778,NULL,NULL
173,778,NULL,NULL
174,778,NULL,NULL
175,779,NULL,NULL
176,779,NULL,NULL
177,779,NULL,NULL
178,780,NULL,NULL
179,780,NULL,NULL
180,780,NULL,NULL
181,781,NULL,NULL
182,781,NULL,NULL
183,781,NULL,NULL
184,782,NULL,NULL
185,782,NULL,NULL
186,782,NULL,NULL
187,783,NULL,NULL
188,783,NULL,NULL
189,783,NULL,NULL
190,784,NULL,NULL
191,784,NULL,NULL
192,784,NULL,NULL
193,785,NULL,NULL
194,785,NULL,NULL
195,785,NULL,NULL
196,786,NULL,NULL
197,786,NULL,NULL
198,786,NULL,NULL
199,787,NULL,NULL
200,787,NULL,NULL
201,787,NULL,NULL
202,788,NULL,NULL
203,788,NULL,NULL
204,788,NULL,NULL
205,789,NULL,NULL
206,789,NULL,NULL
207,789,NULL,NULL
208,790,NULL,NULL
209,790,NULL,NULL
210,790,NULL,NULL
211,791,NULL,NULL
212,791,NULL,NULL
213,791,NULL,NULL
214,792,NULL,NULL
215,792,NULL,NULL
216,792,NULL,NULL
217,793,NULL,NULL
218,793,NULL,NULL
219,793,NULL,NULL
220,794,NULL,NULL
221,794,NULL,NULL
222,794,NULL,NULL
223,795,NULL,NULL
224,795,NULL,NULL
225,795,NULL,NULL
226,796,NULL,NULL
227,796,NULL,NULL
228,796,NULL,NULL
229,797,NULL,NULL
230,797,NULL,NULL
231,797,NULL,NULL
232,798,NULL,NULL
233,798,NULL,NULL
234,798,NULL,NULL
235,799,NULL,NULL
236,799,NULL,NULL
237,799,NULL,NULL
238,800,NULL,NULL
239,800,NULL,NULL
240,800,NULL,NULL
241,801,NULL,NULL
242,801,NULL,NULL
243,801,NULL,NULL
244,802,NULL,NULL
245,802,NULL,NULL
246,802,NULL,NULL
247,803,NULL,NULL
248,803,NULL,NULL
249,803,NULL,NULL
250,804,NULL,NULL
251,804,NULL,NULL
252,804,NULL,NULL
253,805,NULL,NULL
254,805,NULL,NULL
255,805,NULL,NULL
256,806,NULL,NULL
257,806,NULL,NULL
258,806,NULL,NULL
259,807,NULL,NULL
260,807,NULL,NULL
261,807,NULL,NULL
262,808,NULL,NULL
263,808,NULL,NULL
264,808,NULL,NULL
265,809,NULL,NULL
266,809,NULL,NULL
267,809,NULL,NULL
268,810,NULL,NULL
269,810,NULL,NULL
270,810,NULL,NULL
271,811,NULL,NULL
272,811,NULL,NULL
273,811,NULL,NULL
274,812,NULL,NULL
275,812,NULL,NULL
276,812,NULL,NULL
277,813,NULL,NULL
278,813,NULL,NULL
279,813,NULL,NULL
280,814,NULL,NULL
281,814,NULL,NULL
282,814,NULL,NULL
283,815,NULL,NULL
284,815,NULL,NULL
285,815,NULL,NULL
286,816,NULL,NULL
287,816,NULL,NULL
288,816,NULL,NULL
289,817,NULL,NULL
290,817,NULL,NULL
291,817,NULL,NULL
292,818,NULL,NULL
293,818,NULL,NULL
294,818,NULL,NULL
295,819,NULL,NULL
296,819,NULL,NULL
297,819,NULL,NULL
298,820,NULL,NULL
299,820,NULL,NULL
300,820,NULL,NULL
301,821,NULL,NULL
302,821,NULL,NULL
303,821,NULL,NULL
304,822,NULL,NULL
305,822,NULL,NULL
306,822,NULL,NULL
307,823,NULL,NULL
308,823,NULL,NULL
309,823,NULL,NULL
310,824,NULL,NULL
311,824,NULL,NULL
312,824,NULL,NULL
313,825,NULL,NULL
314,825,NULL,NULL
315,825,NULL,NULL
316,826,NULL,NULL
317,826,NULL,NULL
318,826,NULL,NULL
319,827,NULL,NULL
320,827,NULL,NULL
321,827,NULL,NULL
322,828,NULL,NULL
323,828,NULL,NULL
324,828,NULL,NULL
325,829,NULL,NULL
326,829,NULL,NULL
327,829,NULL,NULL
328,830,NULL,NULL
329,830,NULL,NULL
330,830,NULL,NULL
331,831,NULL,NULL
332,831,NULL,NULL
333,831,NULL,NULL
334,832,NULL,NULL
335,832,NULL,NULL
336,832,NULL,NULL
337,833,NULL,NULL
338,833,NULL,NULL
339,833,NULL,NULL
340,834,NULL,NULL
341,834,NULL,NULL
342,834,NULL,NULL
343,835,NULL,NULL
344,835,NULL,NULL
345,835,NULL,NULL
346,836,NULL,NULL
347,836,NULL,NULL
348,836,NULL,NULL
349,837,NULL,NULL
350,837,NULL,NULL
351,837,NULL,NULL
352,838,NULL,NULL
353,838,NULL,NULL
354,838,NULL,NULL
355,839,NULL,NULL
356,839,NULL,NULL
357,839,NULL,NULL
358,840,NULL,NULL
359,840,NULL,NULL
360,840,NULL,NULL
361,841,NULL,NULL
362,841,NULL,NULL
363,841,NULL,NULL
364,842,NULL,NULL
365,842,NULL,NULL
366,842,NULL,NULL
367,843,NULL,NULL
368,843,NULL,NULL
369,843,NULL,NULL
370,844,NULL,NULL
371,844,NULL,NULL
372,844,NULL,NULL
373,845,NULL,NULL
374,845,NULL,NULL
375,845,NULL,NULL
376,846,NULL,NULL
377,846,NULL,NULL
378,846,NULL,NULL
379,847,NULL,NULL
380,847,NULL,NULL
381,847,NULL,NULL
382,848,NULL,NULL
383,848,NULL,NULL
384,848,NULL,NULL
385,849,NULL,NULL
386,849,NULL,NULL
387,849,NULL,NULL
388,850,NULL,NULL
389,850,NULL,NULL
390,850,NULL,NULL
391,851,NULL,NULL
392,851,NULL,NULL
393,851,NULL,NULL
394,852,NULL,NULL
395,852,NULL,NULL
396,852,NULL,NULL
397,853,NULL,NULL
398,853,NULL,NULL
399,853,NULL,NULL
400,854,NULL,NULL
401,854,NULL,NULL
402,854,NULL,NULL
403,855,NULL,NULL
404,855,NULL,NULL
405,855,NULL,NULL
406,856,NULL,NULL
407,856,NULL,NULL
408,856,NULL,NULL
409,857,NULL,NULL
410,857,NULL,NULL
411,857,NULL,NULL
412,858,NULL,NULL
413,858,NULL,NULL
414,858,NULL,NULL
415,859,NULL,NULL
416,859,NULL,NULL
417,859,NULL,NULL
418,860,NULL,NULL
419,860,NULL,NULL
420,860,NULL,NULL
421,861,NULL,NULL
422,861,NULL,NULL
423,861,NULL,NULL
424,862,NULL,NULL
425,862,NULL,NULL
426,862,NULL,NULL
427,863,NULL,NULL
428,863,NULL,NULL
429,863,NULL,NULL
430,864,NULL,NULL
431,864,NULL,NULL
432,864,NULL,NULL
433,865,NULL,NULL
434,865,NULL,NULL
435,865,NULL,NULL
436,866,NULL,NULL
437,866,NULL,NULL
438,866,NULL,NULL
439,867,NULL,NULL
440,867,NULL,NULL
441,867,NULL,NULL
442,868,NULL,NULL
443,868,NULL,NULL
444,868,NULL,NULL
445,869,NULL,NULL
446,869,NULL,NULL
447,869,NULL,NULL
448,870,NULL,NULL
449,870,NULL,NULL
450,870,NULL,NULL
451,871,NULL,NULL
452,871,NULL,NULL
453,871,NULL,NULL
454,872,NULL,NULL
455,872,NULL,NULL
456,872,NULL,NULL
457,873,NULL,NULL
458,873,NULL,NULL
459,873,NULL,NULL
460,874,NULL,NULL
461,874,NULL,NULL
462,874,NULL,NULL
463,875,NULL,NULL
464,875,NULL,NULL
465,875,NULL,NULL
466,876,NULL,NULL
467,876,NULL,NULL
468,876,NULL,NULL
469,877,NULL,NULL
470,877,NULL,NULL
471,877,NULL,NULL
472,878,NULL,NULL
473,878,NULL,NULL
474,878,NULL,NULL
475,879,NULL,NULL
476,879,NULL,NULL
477,879,NULL,NULL
478,880,NULL,NULL
479,880,NULL,NULL
480,880,NULL,NULL
481,881,NULL,NULL
482,881,NULL,NULL
483,881,NULL,NULL
484,882,NULL,NULL
485,882,NULL,NULL
486,882,NULL,NULL
487,883,NULL,NULL
488,883,NULL,NULL
489,883,NULL,NULL
490,884,NULL,NULL
491,884,NULL,NULL
492,884,NULL,NULL
493,885,NULL,NULL
494,885,NULL,NULL
495,885,NULL,NULL
496,886,NULL,NULL
497,886,NULL,NULL
498,886,NULL,NULL
